caseid,task,start_timestamp,end_timestamp,resource
85,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
85,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
86,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
87,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
88,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
89,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
90,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
91,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
92,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
93,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
94,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
95,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
96,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
97,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
98,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
99,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
100,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
101,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
102,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
102,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
102,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
102,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
103,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
103,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
103,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
103,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
103,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,Validar solicitud / pre-homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
104,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
105,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
106,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
107,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
108,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
109,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
110,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
111,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
112,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
112,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
112,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
113,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
113,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
113,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
113,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
113,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
114,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
114,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
114,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
114,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Cancelar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Cancelar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
115,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
116,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
117,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
118,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
119,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
120,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
121,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
122,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
122,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
122,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
122,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
122,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
123,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
124,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
125,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
125,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
125,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
125,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
125,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
126,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
127,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
127,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
127,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
127,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,Cancelar Solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,Notificacion estudiante cancelacion soli,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
128,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Revisar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Evaluacion curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Validacion final,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Visto Bueno Cierre Proceso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Transferir Creditos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,Transferir creditos homologables,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
129,End,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Start,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Traer informacion estudiante - banner,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Radicar Solicitud Homologacion,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Validar solicitud,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Homologacion por grupo de cursos,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Cancelar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
130,Cancelar curso,2012-03-13 07:00:00,2012-03-13 07:00:00,SYSTEM
